,city,city_ascii,lat,lon,country,iso2,iso3,admin_name,capital,population,id
9873,Żebbuġ,Zebbug,36.0722,14.2358,Malta,MT,MLT,Żebbuġ (Ghawdex),admin,NA,1470804129
9874,Bohinjska Bistrica,Bohinjska Bistrica,46.2769,13.955,Slovenia,SI,SVN,Bohinj,admin,NA,1705094350
9875,Zombo,Zombo,2.5135,30.9091,Uganda,UG,UGA,Zombo,admin,NA,1800293674
9876,Narok,Narok,-1.0833,35.8667,Kenya,KE,KEN,Narok,admin,NA,1404459814
9877,Rakai,Rakai,-0.72,31.4839,Uganda,UG,UGA,Rakai,admin,NA,1800039440
9878,Encamp,Encamp,42.5167,1.5667,Andorra,AD,AND,Encamp,admin,NA,1020417470
9879,Lwengo,Lwengo,-0.4161,31.4081,Uganda,UG,UGA,Lwengo,admin,NA,1800583650
9880,Trzin,Trzin,46.1333,14.5667,Slovenia,SI,SVN,Trzin,admin,NA,1705707595
9881,Rečica,Recica,46.3167,14.9167,Slovenia,SI,SVN,Rečica ob Savinji,admin,NA,1705082644
9882,Heydərabad,Heydarabad,39.7229,44.8485,Azerbaijan,AZ,AZE,Sədərək,admin,NA,1031540160
9883,Gorišnica,Gorisnica,46.4147,16.0139,Slovenia,SI,SVN,Gorišnica,admin,NA,1705561619
9884,Bukwo,Bukwo,1.3,34.75,Uganda,UG,UGA,Bukwa,admin,NA,1800276050
9885,Omuthiya,Omuthiya,-18.3592,16.5795,Namibia,NA,NAM,Oshikoto,admin,NA,1516000004
9886,Volčja Draga,Volcja Draga,45.9069,13.6775,Slovenia,SI,SVN,Renče-Vogrsko,admin,NA,1705547222
9887,Kasanda,Kasanda,0.5567,31.8022,Uganda,UG,UGA,Mubende,admin,NA,1800794590
9888,Loja,Loja,57.1528,24.6444,Latvia,LV,LVA,Sējas Novads,admin,217.0,1428831058
9889,Dokolo,Dokolo,1.9167,33.172,Uganda,UG,UGA,Dokolo,admin,NA,1800478941
9890,Dornava,Dornava,46.4367,15.9536,Slovenia,SI,SVN,Dornava,admin,NA,1705023699
9891,Leulumoega,Leulumoega,-13.823,-171.9613,Samoa,WS,WSM,A‘ana,admin,NA,1882782502
9892,Koronadal,Koronadal,6.2541,124.9922,Philippines,PH,PHL,South Cotabato,admin,NA,1608108139
9893,Topola,Topola,44.2525,20.6761,Serbia,RS,SRB,Topola,admin,NA,1688000008
9894,Balzers,Balzers,47.0667,9.5025,Liechtenstein,LI,LIE,Balzers,admin,NA,1438263000
9895,Kamwenge,Kamwenge,0.2111,30.4208,Uganda,UG,UGA,Kamwenge,admin,NA,1800010095
9896,Železniki,Zelezniki,46.2333,14.1667,Slovenia,SI,SVN,Železniki,admin,NA,1705885002
9897,Ngora,Ngora,1.4314,33.7772,Uganda,UG,UGA,Ngora,admin,NA,1800020551
9898,Kara,Kara,9.5511,1.1861,Togo,TG,TGO,Kara,admin,NA,1768768827
9899,Dol,Dol,46.0886,14.6008,Slovenia,SI,SVN,Dol pri Ljubljani,admin,NA,1705717325
9900,Ig,Ig,45.9603,14.5289,Slovenia,SI,SVN,Ig,admin,NA,1705409266
9901,Techiman,Techiman,7.5905,-1.9395,Ghana,GH,GHA,Brong-Ahafo,admin,NA,1288222236
9902,Guadalupe,Guadalupe,0.3792,6.6375,Sao Tome And Principe,ST,STP,São Tomé,admin,NA,1678998597
9903,Alebtong,Alebtong,2.2447,33.2547,Uganda,UG,UGA,Alebtong,admin,NA,1800244501
9904,Brčko,Brcko,44.8783,18.8092,Bosnia And Herzegovina,BA,BIH,Brcko District,admin,NA,1070370826
9905,Gorenja Vas,Gorenja Vas,46.1072,14.1481,Slovenia,SI,SVN,Gorenja Vas-Poljane,admin,NA,1705961189
9906,Pante Macassar,Pante Macassar,-9.2,124.3833,Timor-Leste,TL,TLS,Oecussi-Ambeno,admin,NA,1626175417
9907,Cerkno,Cerkno,46.1256,13.9817,Slovenia,SI,SVN,Cerkno,admin,NA,1705759580
9908,Suai,Suai,-9.3129,125.2565,Timor-Leste,TL,TLS,Cova Lima,admin,NA,1626458227
9909,Lospalos,Lospalos,-8.5167,127.0333,Timor-Leste,TL,TLS,Lautém,admin,NA,1626878399
9910,Stari Trg,Stari Trg,45.7128,14.4694,Slovenia,SI,SVN,Loška Dolina,admin,NA,1705849784
9911,Chiesanuova,Chiesanuova,43.9061,12.4214,San Marino,SM,SMR,Chiesanuova,admin,NA,1674546686
9912,Sveti Jurij,Sveti Jurij,46.5695,16.0235,Slovenia,SI,SVN,Sveti Jurij ob Ščavnici,admin,NA,1705832384
9913,Pombas,Pombas,17.1503,-25.0201,Cabo Verde,CV,CPV,Paul,admin,NA,1132720315
9914,Videm,Videm,45.85,14.6942,Slovenia,SI,SVN,Dobrepolje,admin,NA,1705074870
9915,Kanungu,Kanungu,-0.9575,29.7897,Uganda,UG,UGA,Kanungu,admin,NA,1800715667
9916,Ljubno,Ljubno,46.3456,14.835,Slovenia,SI,SVN,Ljubno,admin,NA,1705083617
9917,Straža,Straza,45.78,15.0728,Slovenia,SI,SVN,Straža,admin,NA,1705491164
9918,Kanoni,Kanoni,0.1772,31.8811,Uganda,UG,UGA,Gomba,admin,NA,1800973979
9919,Kokopo,Kokopo,-4.35,152.2736,Papua New Guinea,PG,PNG,East New Britain,admin,NA,1598823962
9920,Sejong,Sejong,36.6092,127.2919,"Korea, South",KR,KOR,Sejong,admin,NA,1410002592
9921,Ramotswa,Ramotswa,-24.8667,25.8167,Botswana,BW,BWA,South East,admin,NA,1072070629
9922,Mulifanua,Mulifanua,-13.8318,-172.036,Samoa,WS,WSM,Aiga-i-le-Tai,admin,NA,1882029963
9923,Šmarješke Toplice,Smarjeske Toplice,45.862,15.2231,Slovenia,SI,SVN,Šmarješke Toplice,admin,NA,1705361649
9924,Al ‘Azīzīyah,Al `Aziziyah,32.5319,13.0175,Libya,LY,LBY,Al Jafārah,admin,NA,1434450111
9925,Kidričevo,Kidricevo,46.4036,15.7911,Slovenia,SI,SVN,Kidričevo,admin,NA,1705321982
9926,Semič,Semic,45.6461,15.1822,Slovenia,SI,SVN,Semič,admin,NA,1705653513
9927,Oyam,Oyam,2.2141,32.3703,Uganda,UG,UGA,Oyam,admin,NA,1800867016
9928,Požega,Pozega,45.3314,17.6744,Croatia,HR,HRV,Požeško-Slavonska Županija,admin,NA,1191353181
9929,Ilinden,Ilinden,41.9945,21.58,Macedonia,MK,MKD,Ilinden,admin,NA,1807767601
9930,Starše,Starse,46.4658,15.7672,Slovenia,SI,SVN,Starše,admin,NA,1705557844
9931,Dobrovo,Dobrovo,45.9964,13.5264,Slovenia,SI,SVN,Brda,admin,NA,1705226459
9932,Turnišče,Turnisce,46.6278,16.3203,Slovenia,SI,SVN,Turnišče,admin,NA,1705851676
9933,Yamaguchi,Yamaguchi,34.1782,131.4735,Japan,JP,JPN,Yamaguchi,admin,NA,1392887215
9934,Gia Nghĩa,Gia Nghia,12.0042,107.6907,Vietnam,VN,VNM,Đắk Nông,admin,NA,1704361005
9935,Blace,Blace,43.2906,21.2847,Serbia,RS,SRB,Blace,admin,NA,1688233004
9936,La Massana,La Massana,42.5434,1.5148,Andorra,AD,AND,La Massana,admin,NA,1020543453
9937,Tabor,Tabor,46.2361,15.0183,Slovenia,SI,SVN,Tabor,admin,NA,1705756002
9938,Saltangará,Saltangara,62.1156,-6.7206,Faroe Islands,FO,FRO,NA,admin,NA,1234473077
9939,Križevci,Krizevci,46.5683,16.1386,Slovenia,SI,SVN,Križevci,admin,NA,1705138690
9940,Tutong,Tutong,4.8067,114.6592,Brunei,BN,BRN,Tutong,admin,NA,1096181037
9941,Sembabule,Sembabule,-0.0772,31.4567,Uganda,UG,UGA,Sembabule,admin,NA,1800497536
9942,Vianden,Vianden,49.935,6.2089,Luxembourg,LU,LUX,Vianden,admin,NA,1442979391
9943,Tsirang,Tsirang,27.0219,90.1229,Bhutan,BT,BTN,Tsirang,admin,NA,1064617460
9944,Kakumiro,Kakumiro,0.7806,31.3236,Uganda,UG,UGA,Kibaale,admin,NA,1800894285
9945,Pailin,Pailin,12.8489,102.6093,Cambodia,KH,KHM,Pailin,admin,NA,1116050327
9946,Sveta Trojica v Slovenskih Goricah,Sveta Trojica v Slovenskih Goricah,46.5767,15.8769,Slovenia,SI,SVN,Sveta Trojica v Slovenskih Goricah,admin,NA,1705659496
9947,Nkurenkuru,Nkurenkuru,-17.6167,18.6,Namibia,NA,NAM,Kavango West,admin,NA,1516271813
9948,Sveta Ana,Sveta Ana,46.6492,15.8442,Slovenia,SI,SVN,Sveta Ana,admin,NA,1705062986
9949,Tolmin,Tolmin,46.1864,13.7361,Slovenia,SI,SVN,Tolmin,admin,NA,1705602247
9950,Rabak,Rabak,13.188,32.7437,Sudan,SD,SDN,White Nile,admin,NA,1729452233
9951,Princes Town,Princes Town,10.2667,-61.3833,Trinidad And Tobago,TT,TTO,Princes Town,admin,NA,1780714817
9952,Tarrafal,Tarrafal,16.5667,-24.3556,Cabo Verde,CV,CPV,Tarrafal de São Nicolau,admin,NA,1132502171
9953,Triesen,Triesen,47.11,9.5239,Liechtenstein,LI,LIE,Triesen,admin,NA,1438826448
9954,Benedikt,Benedikt,46.6086,15.8883,Slovenia,SI,SVN,Benedikt,admin,NA,1705523597
9955,Cibla,Cibla,56.55,27.8839,Latvia,LV,LVA,Ciblas Novads,admin,161.0,1428931914
9956,Sant Julià de Lòria,Sant Julia de Loria,42.4664,1.4933,Andorra,AD,AND,Sant Julià de Lòria,admin,NA,1020885733
9957,Faetano,Faetano,43.9261,12.4981,San Marino,SM,SMR,Faetano,admin,NA,1674994606
9958,Buyende,Buyende,1.1517,33.155,Uganda,UG,UGA,Buyende,admin,NA,1800567800
9959,João Teves,Joao Teves,15.0669,-23.5892,Cabo Verde,CV,CPV,São Lourenço dos Órgãos,admin,NA,1132758433
9960,Santana,Santana,0.26,6.7414,Sao Tome And Principe,ST,STP,São Tomé,admin,NA,1678081464
9961,Kalaki,Kalaki,1.816,33.337,Uganda,UG,UGA,Kaberamaido,admin,NA,1800972565
9962,Vecvārkava,Vecvarkava,56.1983,26.5083,Latvia,LV,LVA,Vārkavas Novads,admin,157.0,1428075811
9963,Kwale,Kwale,-4.1737,39.4521,Kenya,KE,KEN,Kwale,admin,NA,1404769042
9964,Isingiro,Isingiro,-0.8686,30.8302,Uganda,UG,UGA,Isingiro,admin,NA,1800843586
9965,Apatin,Apatin,45.6667,18.9833,Serbia,RS,SRB,Apatin,admin,NA,1688081748
9966,Kyegegwa,Kyegegwa,0.5022,31.0414,Uganda,UG,UGA,Kyegegwa,admin,NA,1800719333
9967,Sefwi Wiawso,Sefwi Wiawso,6.2058,-2.4894,Ghana,GH,GHA,Western,admin,NA,1288994228
9968,Mersch,Mersch,49.7489,6.1061,Luxembourg,LU,LUX,Mersch,admin,NA,1442283324
9969,Ucar,Ucar,40.5121,47.6519,Azerbaijan,AZ,AZE,Ucar,admin,NA,1031822434
9970,Dolenjske Toplice,Dolenjske Toplice,45.7667,15.0667,Slovenia,SI,SVN,Dolenjske Toplice,admin,NA,1705395845
9971,Hongseong,Hongseong,36.6009,126.665,"Korea, South",KR,KOR,Chungnam,admin,NA,1410822139
9972,Strendur,Strendur,62.1096,-6.7617,Faroe Islands,FO,FRO,NA,admin,NA,1234814533
9973,Tuzi,Tuzi,42.3656,19.3314,Montenegro,ME,MNE,Podgorica,admin,NA,1499325970
9974,Veržej,Verzej,46.5836,16.1653,Slovenia,SI,SVN,Veržej,admin,NA,1705529436
9975,Zgornja Kungota,Zgornja Kungota,46.6392,15.6156,Slovenia,SI,SVN,Kungota,admin,NA,1705104301
9976,Muan,Muan,34.9897,126.4714,"Korea, South",KR,KOR,Jeonnam,admin,NA,1410001061
9977,Črenšovci,Crensovci,46.5744,16.2906,Slovenia,SI,SVN,Črenšovci,admin,NA,1705698578
9978,Mirna Peč,Mirna Pec,45.8603,15.0833,Slovenia,SI,SVN,Mirna Peč,admin,NA,1705096910
9979,Saratamata,Saratamata,-15.2869,167.9906,Vanuatu,VU,VUT,Penama,admin,NA,1548907051
9980,Kanchanaburi,Kanchanaburi,14.0194,99.5311,Thailand,TH,THA,Kanchanaburi,admin,25.651,1764455558
9981,Rumuruti,Rumuruti,0.2725,36.5381,Kenya,KE,KEN,Laikipia,admin,NA,1404005234
9982,Arilje,Arilje,43.7519,20.0906,Serbia,RS,SRB,Arilje,admin,NA,1688798017
9983,Kovin,Kovin,44.7475,20.9761,Serbia,RS,SRB,Kovin,admin,NA,1688830508
9984,Butalangu,Butalangu,0.7011,32.2481,Uganda,UG,UGA,Nakaseke,admin,NA,1800001908
9985,Boljevac,Boljevac,43.8247,21.9519,Serbia,RS,SRB,Boljevac,admin,NA,1688076013
9986,San José de las Lajas,San Jose de las Lajas,22.9614,-82.1511,Cuba,CU,CUB,Mayabeque,admin,NA,1192731332
9987,Markovci,Markovci,46.3833,15.95,Slovenia,SI,SVN,Markovci,admin,NA,1705493301
9988,Žužemberk,Zuzemberk,45.8339,14.9292,Slovenia,SI,SVN,Žužemberk,admin,NA,1705027920
9989,Phôn-Hông,Phon-Hong,18.4953,102.4153,Laos,LA,LAO,Viangchan,admin,NA,1418592644
9990,Kosjerić,Kosjeric,44.0,19.9167,Serbia,RS,SRB,Kosjerić,admin,NA,1688365764
9991,Tvøroyri,Tvoroyri,61.5544,-6.8063,Faroe Islands,FO,FRO,NA,admin,NA,1234871801
9992,Dobrova,Dobrova,46.055,14.4172,Slovenia,SI,SVN,Dobrova-Polhov Gradec,admin,NA,1705653264
9993,Amolatar,Amolatar,1.6378,32.8448,Uganda,UG,UGA,Amolatar,admin,NA,1800458737
9994,Lelydorp,Lelydorp,5.7,-55.2333,Suriname,SR,SUR,Wanica,admin,NA,1740222585
9995,Velike Lašče,Velike Lasce,45.8322,14.6364,Slovenia,SI,SVN,Velike Lašče,admin,NA,1705618557
9996,Puconci,Puconci,46.7067,16.1564,Slovenia,SI,SVN,Puconci,admin,NA,1705677747
9997,Morant Bay,Morant Bay,17.8814,-76.4092,Jamaica,JM,JAM,Saint Thomas,admin,NA,1388124588
9998,Škocjan,Skocjan,45.9067,15.2914,Slovenia,SI,SVN,Škocjan,admin,NA,1705940381
9999,Drabeši,Drabesi,57.2425,25.2825,Latvia,LV,LVA,Amatas Novads,admin,119.0,1428886151
10000,Ćićevac,Cicevac,43.7167,21.45,Serbia,RS,SRB,Ćićevac,admin,NA,1688834584
10001,Mokronog,Mokronog,45.9342,15.1408,Slovenia,SI,SVN,Mokronog-Trebelno,admin,NA,1705336506
10002,Bakjagol,Bakjagol,36.043,128.0484,"Korea, South",KR,KOR,Gyeongbuk,admin,NA,1410011924
10003,Plandište,Plandiste,45.2269,21.1217,Serbia,RS,SRB,Plandište,admin,NA,1688176320
10004,Kozina,Kozina,45.61,13.9356,Slovenia,SI,SVN,Hrpelje-Kozina,admin,NA,1705465646
10005,Velika Polana,Velika Polana,46.5719,16.3469,Slovenia,SI,SVN,Velika Polana,admin,NA,1705627212
10006,Cankova,Cankova,46.7208,16.0225,Slovenia,SI,SVN,Cankova,admin,NA,1705097170
10007,Središče ob Dravi,Sredisce ob Dravi,46.3942,16.2681,Slovenia,SI,SVN,Središče ob Dravi,admin,NA,1705613407
10008,Lamwo,Lamwo,3.5297,32.8016,Uganda,UG,UGA,Lamwo,admin,NA,1800495740
10009,Bangolo,Bangolo,7.0123,-7.4864,Côte D’Ivoire,CI,CIV,Montagnes,admin,NA,1384048438
10010,Rogašovci,Rogasovci,46.8,16.0333,Slovenia,SI,SVN,Rogašovci,admin,NA,1705970248
10011,Qazax,Qazax,41.0925,45.3656,Azerbaijan,AZ,AZE,Qazax,admin,NA,1031240282
10012,Varvarin,Varvarin,43.7167,21.3667,Serbia,RS,SRB,Varvarin,admin,NA,1688871979
10013,Ražanj,Razanj,43.6667,21.55,Serbia,RS,SRB,Ražanj,admin,NA,1688323517
10014,San Jose,San Jose,10.18,125.5683,Philippines,PH,PHL,Dinagat Islands,admin,NA,1608435522
10015,Īlām,Ilam,33.6374,46.4227,Iran,IR,IRN,Īlām,admin,NA,1364655025
10016,Mongar,Mongar,27.275,91.24,Bhutan,BT,BTN,Mongar,admin,NA,1064208677
10017,Godāwari̇̄,Godawari,28.8755,80.5776,Nepal,NP,NPL,Setī,admin,NA,1524020578
10018,Mionica,Mionica,44.25,20.0833,Serbia,RS,SRB,Mionica,admin,NA,1688862283
10019,Kurumul,Kurumul,-5.855,144.6311,Papua New Guinea,PG,PNG,Jiwaka,admin,NA,1598000045
10020,Aranđelovac,Arandelovac,44.3042,20.5561,Serbia,RS,SRB,Aranđelovac,admin,NA,1688854200
10021,Kula,Kula,45.6109,19.5274,Serbia,RS,SRB,Kula,admin,NA,1688477275
10022,Nova Vas,Nova Vas,45.7717,14.5058,Slovenia,SI,SVN,Bloke,admin,NA,1705701553
10023,Apače,Apace,46.6972,15.9106,Slovenia,SI,SVN,Apače,admin,NA,1705285338
10024,Cerkvenjak,Cerkvenjak,46.5706,15.9436,Slovenia,SI,SVN,Cerkvenjak,admin,NA,1705808302
10025,Haa,Haa,27.3685,89.2918,Bhutan,BT,BTN,Haa,admin,NA,1064717667
10026,Krapina,Krapina,46.1589,15.8744,Croatia,HR,HRV,Krapinsko-Zagorska Županija,admin,NA,1191389404
10027,Palenga,Palenga,2.6131,32.3369,Uganda,UG,UGA,Gulu,admin,NA,1800679810
10028,Singa,Singa,13.1483,33.9311,Sudan,SD,SDN,Sennar,admin,NA,1729951108
10029,Novi Bečej,Novi Becej,45.6,20.1167,Serbia,RS,SRB,Novi Bečej,admin,NA,1688588712
10030,Bečej,Becej,45.6167,20.0333,Serbia,RS,SRB,Bečej,admin,NA,1688492797
10031,Kuzma,Kuzma,46.8369,16.0833,Slovenia,SI,SVN,Kuzma,admin,NA,1705411351
10032,Şərur,Sarur,39.5544,44.9826,Azerbaijan,AZ,AZE,Şərur,admin,NA,1031386825
10033,Juršinci,Jursinci,46.4847,15.9714,Slovenia,SI,SVN,Juršinci,admin,NA,1705262198
10034,Port Loko,Port Loko,8.7667,-12.7833,Sierra Leone,SL,SLE,Northern,admin,NA,1694778676
10035,Gornji Grad,Gornji Grad,46.2953,14.8083,Slovenia,SI,SVN,Gornji Grad,admin,NA,1705879741
10036,Žitorađa,Zitorada,43.1833,21.7167,Serbia,RS,SRB,Žitorađa,admin,NA,1688262057
10037,Videm pri Ptuju,Videm pri Ptuju,46.3686,15.9064,Slovenia,SI,SVN,Videm,admin,NA,1705681768
10038,Kotido,Kotido,2.9806,34.1331,Uganda,UG,UGA,Kotido,admin,NA,1800371285
10039,Titel,Titel,45.2,20.3,Serbia,RS,SRB,Titel,admin,NA,1688633486
10040,Pul-e ‘Alam,Pul-e `Alam,33.9953,69.0227,Afghanistan,AF,AFG,Lōgar,admin,NA,1004180853
10041,Cirkulane,Cirkulane,46.3453,15.9952,Slovenia,SI,SVN,Cirkulane,admin,NA,1705650900
10042,Ribnica,Ribnica,45.7386,14.7275,Slovenia,SI,SVN,Ribnica,admin,NA,1705675272
10043,Miren,Miren,45.8956,13.6075,Slovenia,SI,SVN,Miren-Kostanjevica,admin,NA,1705608129
10044,Sharan,Sharan,33.1757,68.7304,Afghanistan,AF,AFG,Paktīkā,admin,NA,1004273142
10045,Boorama,Boorama,9.9361,43.1828,Somalia,SO,SOM,Awdal,admin,NA,1706767209
10046,Tari,Tari,-5.8489,142.9506,Papua New Guinea,PG,PNG,Hela,admin,NA,1598669271
10047,Zavrč,Zavrc,46.3917,16.0497,Slovenia,SI,SVN,Zavrč,admin,NA,1705477555
10048,Cocieri,Cocieri,47.3,29.1167,Moldova,MD,MDA,Dubăsari,admin,NA,1498580757
10049,Pader,Pader,3.05,33.2167,Uganda,UG,UGA,Pader,admin,NA,1800105199
10050,Merošina,Merosina,43.2833,21.7167,Serbia,RS,SRB,Merošina,admin,NA,1688733340
10051,Fuglafjørður,Fuglafjordhur,62.2448,-6.815,Faroe Islands,FO,FRO,NA,admin,NA,1234308038
10052,Fámjin,Famjin,61.5264,-6.8769,Faroe Islands,FO,FRO,NA,admin,83.0,1234221310
10053,Lufilufi,Lufilufi,-13.8745,-171.5986,Samoa,WS,WSM,Atua,admin,NA,1882092632
10054,Podlehnik,Podlehnik,46.3353,15.88,Slovenia,SI,SVN,Podlehnik,admin,NA,1705352359
10055,Kotor,Kotor,42.4254,18.7712,Montenegro,ME,MNE,Kotor,admin,NA,1499573612
10056,Stara Pazova,Stara Pazova,44.9833,20.1667,Serbia,RS,SRB,Stara Pazova,admin,NA,1688866909
10057,Clervaux,Clervaux,50.0547,6.0314,Luxembourg,LU,LUX,Clervaux,admin,NA,1442118762
10058,Redange-sur-Attert,Redange-sur-Attert,49.7656,5.8908,Luxembourg,LU,LUX,Redange,admin,NA,1442099691
10059,Goaso,Goaso,6.8036,-2.5172,Ghana,GH,GHA,Brong-Ahafo,admin,NA,1288616024
10060,Dambai,Dambai,8.0662,0.1795,Ghana,GH,GHA,Volta,admin,NA,1288521614
10061,Igreja,Igreja,15.0339,-24.325,Cabo Verde,CV,CPV,Mosteiros,admin,NA,1132174768
10062,Kaffrine,Kaffrine,14.1016,-15.5467,Senegal,SN,SEN,Kaffrine,admin,NA,1686807341
10063,Ribnica,Ribnica,46.535,15.2728,Slovenia,SI,SVN,Ribnica na Pohorju,admin,NA,1705830999
10064,Zgornje Gorje,Zgornje Gorje,46.3833,14.0833,Slovenia,SI,SVN,Gorje,admin,NA,1705342044
10065,Tomaž pri Ormožu,Tomaz pri Ormozu,46.4842,16.0836,Slovenia,SI,SVN,Sveti Tomaž,admin,NA,1705837424
10066,Sangre Grande,Sangre Grande,10.5667,-61.1333,Trinidad And Tobago,TT,TTO,Sangre Grande,admin,NA,1780469686
10067,Gaoua,Gaoua,10.2992,-3.2508,Burkina Faso,BF,BFA,Sud-Ouest,admin,NA,1854285570
10068,Nhlangano,Nhlangano,-27.1167,31.2,Swaziland,SZ,SWZ,Shiselweni,admin,NA,1748301792
10069,Ordino,Ordino,42.555,1.5331,Andorra,AD,AND,Ordino,admin,NA,1020655238
10070,Bosilegrad,Bosilegrad,42.5005,22.4728,Serbia,RS,SRB,Bosilegrad,admin,NA,1688870763
10071,Knić,Knic,43.9167,20.7167,Serbia,RS,SRB,Knić,admin,NA,1688545619
10072,Canillo,Canillo,42.567,1.5981,Andorra,AD,AND,Canillo,admin,NA,1020594179
10073,Agago,Agago,2.8338,33.3336,Uganda,UG,UGA,Agago,admin,NA,1800321499
10074,Fort Wellington,Fort Wellington,6.3909,-57.6038,Guyana,GY,GUY,Mahaica-Berbice,admin,NA,1328483798
10075,Vitomarci,Vitomarci,46.5275,15.9394,Slovenia,SI,SVN,Sveti Andraž v Slovenskih Goricah,admin,NA,1705653481
10076,Nova Sintra,Nova Sintra,14.8714,-24.6956,Cabo Verde,CV,CPV,Brava,admin,NA,1132634480
10077,Şuḩār,Suhar,24.342,56.7299,Oman,OM,OMN,Shamāl al Bāţinah,admin,NA,1512602960
10078,Komen,Komen,45.8153,13.7483,Slovenia,SI,SVN,Komen,admin,NA,1705031068
10079,Sečanj,Secanj,45.3667,20.7725,Serbia,RS,SRB,Sečanj,admin,NA,1688905613
10080,Nalerigu,Nalerigu,10.5273,-0.3698,Ghana,GH,GHA,Northern,admin,NA,1288845503
10081,Divača,Divaca,45.6847,13.9703,Slovenia,SI,SVN,Divača,admin,NA,1705065298
10082,Destrnik,Destrnik,46.5006,15.875,Slovenia,SI,SVN,Destrnik,admin,NA,1705579309
10083,Ocniţa,Ocnita,48.3853,27.4392,Moldova,MD,MDA,Ocniţa,admin,NA,1498334915
10084,Kozje,Kozje,46.075,15.5603,Slovenia,SI,SVN,Kozje,admin,NA,1705548274
10085,Nīlī,Nili,33.7218,66.1302,Afghanistan,AF,AFG,Dāykundī,admin,NA,1004642532
10086,Bulisa,Bulisa,2.1178,31.4116,Uganda,UG,UGA,Buliisa,admin,NA,1800842426
10087,Phônsavan,Phonsavan,19.45,103.2,Laos,LA,LAO,Xiangkhouang,admin,NA,1418378289
10088,Amudat,Amudat,1.95,34.95,Uganda,UG,UGA,Amudat,admin,NA,1800886754
10089,Jurovski Dol,Jurovski Dol,46.6064,15.7847,Slovenia,SI,SVN,Sveti Jurij v Slovenskih Goricah,admin,NA,1705288408
10090,Pagėgiai,Pagegiai,55.1328,21.8778,Lithuania,LT,LTU,Pagégiai,admin,57.0,1440724133
10091,Kovačica,Kovacica,45.1117,20.6214,Serbia,RS,SRB,Kovačica,admin,NA,1688530993
10092,Nabilatuk,Nabilatuk,2.0525,34.5734,Uganda,UG,UGA,Nakapiripirit,admin,NA,1800577877
10093,Kralendijk,Kralendijk,12.1517,-68.2761,Netherlands,NL,NLD,NA,admin,NA,1528693863
10094,Pakxan,Pakxan,18.3831,103.6669,Laos,LA,LAO,Bolikhamxai,admin,NA,1418088090
10095,Dobje,Dobje,46.1367,15.4089,Slovenia,SI,SVN,Dobje,admin,NA,1705204927
10096,Şoldăneşti,Soldanesti,47.8161,28.7972,Moldova,MD,MDA,Şoldăneşti,admin,NA,1498087659
10097,Samdrup Jongkhar,Samdrup Jongkhar,26.8007,91.5052,Bhutan,BT,BTN,Samdrup Jongkhar,admin,NA,1064656050
10098,Moravske-Toplice,Moravske-Toplice,46.6875,16.2256,Slovenia,SI,SVN,Moravske Toplice,admin,NA,1705126489
10099,Podvelka,Podvelka,46.5869,15.3306,Slovenia,SI,SVN,Podvelka,admin,NA,1705523444
10100,Trnovska Vas,Trnovska Vas,46.5167,15.9,Slovenia,SI,SVN,Trnovska Vas,admin,NA,1705654373
10101,Sarpang,Sarpang,26.8639,90.2674,Bhutan,BT,BTN,Sarpang,admin,NA,1064362339
10102,Makole,Makole,46.3172,15.6672,Slovenia,SI,SVN,Makole,admin,NA,1705304446
10103,Grad,Grad,46.8,16.1,Slovenia,SI,SVN,Grad,admin,NA,1705033390
10104,Trashigang,Trashigang,27.3333,91.5528,Bhutan,BT,BTN,Trashigang,admin,NA,1064123227
10105,Qəbələ,Qabala,40.9825,47.8491,Azerbaijan,AZ,AZE,Qəbələ,admin,NA,1031787201
10106,Neves,Neves,0.3586,6.5525,Sao Tome And Principe,ST,STP,São Tomé,admin,NA,1678563060
10107,Medveđa,Medveda,42.8333,21.5833,Serbia,RS,SRB,Medveđa,admin,NA,1688014462
10108,Napak,Napak,2.2514,34.2501,Uganda,UG,UGA,Napak,admin,NA,1800784014
10109,Vágur,Vagur,61.4733,-6.8175,Faroe Islands,FO,FRO,NA,admin,NA,1234642477
10110,Pemagatshel,Pemagatshel,27.038,91.4031,Bhutan,BT,BTN,Pemagatshel,admin,NA,1064215849
10111,Cova Figueira,Cova Figueira,14.8833,-24.3,Cabo Verde,CV,CPV,Santa Catarina do Fogo,admin,NA,1132510430
10112,Žitište,Zitiste,45.485,20.5497,Serbia,RS,SRB,Žitište,admin,NA,1688363591
10113,Sofifi,Sofifi,0.7373,127.5588,Indonesia,ID,IDN,Maluku Utara,admin,NA,1360431437
10114,Razkrižje,Razkrizje,46.5217,16.2811,Slovenia,SI,SVN,Razkrižje,admin,NA,1705276725
10115,Rustavi,Rustavi,42.2897,43.8543,Georgia,GE,GEO,Kvemo Kartli,admin,NA,1268297743
10116,Čajetina,Cajetina,43.75,19.7167,Serbia,RS,SRB,Čajetina,admin,NA,1688018668
10117,Rogatec,Rogatec,46.2294,15.7003,Slovenia,SI,SVN,Rogatec,admin,NA,1705579021
10118,Qacha’s Nek,Qacha's Nek,-30.1153,28.6894,Lesotho,LS,LSO,Qacha’s Nek,admin,NA,1426361264
10119,Sremska Mitrovica,Sremska Mitrovica,44.9833,19.6167,Serbia,RS,SRB,Sremska Mitrovica,admin,NA,1688974283
